44.7928;-51.1361;1.86361;-2.97346;-0.0513253
4.32357e-05;1.11758e-05;-2.34098e-06;-2.7314e-06;2.98156e-06
1.11758e-05;5.32505e-05;1.47515e-06;1.77604e-06;-1.93869e-06
-2.34098e-06;1.47515e-06;0.00090165;-3.62283e-07;3.95462e-07
-2.7314e-06;1.77604e-06;-3.62283e-07;2.22898e-06;4.67111e-07
2.98156e-06;-1.93869e-06;3.95462e-07;4.67111e-07;0.000289121
